,Name,Age,Nationality,Preferred Foot,Height,Weight,Position,Overall
10003,S. O'Donnell,32,Republic of Ireland,Left,177.8,77.11079460405875,CM,65
10004,Marquinhos Cipriano,19,Brazil,Left,170.18,64.86378604929648,RM,65
10005,I. Vassell,24,England,Right,175.26,71.21408678139544,ST,65
10006,T. Lehne Olsen,27,Norway,Right,187.96,78.01798042293004,ST,65
10007,S. Pontisso,21,Italy,Right,182.88,74.84283005688056,CM,65
10008,Henrique Jardinel,30,Brazil,Right,175.26,71.21408678139544,CDM,65
10009,C. Almeida,28,Uruguay,Left,170.18,64.86378604929648,LB,65
10010,R. Yalçın,24,Germany,Right,182.88,77.11079460405875,LDM,65
10011,S. Jhingan,24,India,Right,187.96,73.93564423800927,RCB,65
10012,Jeong Hyun Cheol,25,Korea Republic,Right,187.96,73.93564423800927,CM,65
10013,M. McKenzie,19,United States,Right,180.34,83.91468824559335,RCB,65
10014,J. Deumeland,30,Germany,Right,190.5,83.91468824559335,GK,65
10015,N. Lang,19,Netherlands,Right,177.8,68.94612223421724,LW,65
10016,V. Vries,27,Namibia,Right,182.88,73.93564423800927,GK,65
10017,L. Verstraete,19,Belgium,Right,185.42000000000002,79.83235206067259,RCM,65
10018,J. Jigauri,25,Georgia,Right,175.26,68.94612223421724,CAM,65
10019,D. Moxey,32,England,Left,180.34,69.85330805308853,LB,65
10020,C. Wernitznig,28,Austria,Right,177.8,81.19313078897952,RCM,65
10021,C. Valeri,33,Australia,Right,182.88,74.84283005688056,CDM,65
10022,M. Mosquera,25,Colombia,Left,180.34,72.12127260026672,LCB,65
10023,R. Kouamé,21,Mali,Left,177.8,68.03893641534596,CM,65
10024,D. Chima Chukwu,27,Nigeria,Right,180.34,73.93564423800927,ST,65
10025,E. Harrison,24,Wales,Right,180.34,78.92516624180132,ST,65
10026,T. Wendel,29,Germany,Right,190.5,78.92516624180132,CDM,65
10027,O. Schnitzler,22,Germany,Right,190.5,87.08983861164283,GK,65
10028,A. Coly,25,Senegal,Right,185.42000000000002,76.20360878518747,RB,65
10029,M. Vera,22,Argentina,Left,170.18,68.94612223421724,CDM,65
10030,R. De Vita,30,Italy,Right,180.34,77.11079460405875,LM,65
10031,F. Lohkemper,23,Germany,Right,180.34,76.20360878518747,LS,65
10032,M. Ajani,24,Germany,Right,187.96,86.18265279277155,RM,65
10033,M. Lund Nielsen,30,Denmark,Right,182.88,73.93564423800927,RCM,65
10034,T. Mpati,26,Belgium,Right,175.26,69.85330805308853,RB,65
10035,Edu Espiau,23,Spain,Right,185.42000000000002,78.92516624180132,ST,65
10036,H. Acosta,26,Mexico,Right,177.8,76.20360878518747,RB,65
10037,T. Bu Haymid,30,Saudi Arabia,Left,170.18,68.03893641534596,RWB,65
10038,D. Mikanović,24,Croatia,Right,175.26,72.12127260026672,RB,65
10039,R. Massimo,17,Germany,Right,185.42000000000002,74.84283005688056,RM,65
10040,A. Smárason,29,Iceland,Right,182.88,76.20360878518747,CAM,65
10041,S. Brandy,33,Germany,Right,182.88,78.92516624180132,ST,65
10042,B. Adjei-Boateng,24,Ghana,Right,180.34,73.028458419138,CM,65
10043,F. Milo,26,Argentina,Left,180.34,74.84283005688056,LB,65
10044,K. Cissé,34,Mali,Right,187.96,84.82187406446464,RCB,65
10045,D. Castillo,27,Chile,Right,180.34,78.01798042293004,GK,65
10046,A. Krešić,22,Croatia,Right,198.12,83.00750242672207,CB,65
10047,Escriche,20,Spain,Right,182.88,74.84283005688056,RS,65
10048,E. Ataseven,25,Turkey,Right,180.34,69.85330805308853,CDM,65
10049,M. Kopczyński,26,Poland,Right,180.34,69.85330805308853,CDM,65
10050,Mao Jianqing,31,China PR,Right,185.42000000000002,74.84283005688056,LW,65
10051,J. Clarke,26,England,Right,182.88,71.21408678139544,RB,65
10052,Pak Kwang Ryong,25,Korea DPR,Right,187.96,83.00750242672207,RW,65
10053,J. Husband,24,England,Left,177.8,64.86378604929648,LB,65
10054,A. Al Zori,30,Saudi Arabia,Left,180.34,68.94612223421724,LB,65
10055,Airam,30,Spain,Right,180.34,78.01798042293004,ST,65
10056,M. Schulze Niehues,29,Germany,Right,193.04,89.81139606825667,GK,65
10057,P. De la Vega,17,Argentina,Right,177.8,69.85330805308853,LW,65
10058,P. Sweeney,23,Republic of Ireland,Right,177.8,79.83235206067259,RB,65
10059,P. Tuszyński,28,Poland,Right,182.88,77.11079460405875,ST,65
10060,J. Mosquera,27,Colombia,Right,172.72,66.2245647776034,CDM,65
10061,M. Coppolaro,21,Italy,Right,187.96,79.83235206067259,RCB,65
10062,R. Mmaee,21,Belgium,Right,182.88,78.92516624180132,ST,65
10063,S. Inagaki,26,Japan,Right,175.26,72.12127260026672,LCM,65
10064,E. Mwepu,20,Zambia,Right,182.88,77.11079460405875,CM,65
10065,F. Viteritti,25,Germany,Right,175.26,71.21408678139544,LCM,65
10066,A. Dyer,28,Montserrat,Right,177.8,73.93564423800927,CM,65
10067,M. Mak,26,Poland,Right,172.72,59.87426404550445,LM,65
10068,Bae Il Hwan,29,Korea Republic,Right,180.34,74.84283005688056,RW,65
10069,H. Adelakun,22,England,Right,190.5,74.84283005688056,RM,65
10070,M. Devlin,24,Scotland,Right,187.96,78.92516624180132,CB,65
10071,J. Serra,20,Germany,Left,193.04,87.08983861164283,LS,65
10072,G. Faivre,31,Switzerland,Right,187.96,83.00750242672207,GK,65
10073,K. Ellis,27,United States,Right,175.26,72.12127260026672,RB,65
10074,L. Janoszka,31,Poland,Left,180.34,76.20360878518747,LM,65
10075,P. Azango,21,Nigeria,Left,165.1,63.049414411553926,LW,65
10076,M. Kennedy,23,Scotland,Right,175.26,64.86378604929648,LS,65
10077,N. Fitzgerald,26,Australia,Right,175.26,69.85330805308853,LW,65
10078,M. Kudo,28,Japan,Right,177.8,73.93564423800927,ST,65
10079,N. Busch Thor,32,Sweden,Left,180.34,82.1003166078508,CDM,65
10080,M. Harriman,25,Republic of Ireland,Right,167.64000000000001,73.93564423800927,RB,65
10081,L. Görtler,24,Germany,Right,185.42000000000002,82.1003166078508,ST,65
10082,D. Ovono,35,Gabon,Right,185.42000000000002,86.18265279277155,GK,65
10083,L. Pellegrini,19,Italy,Left,177.8,72.12127260026672,LB,65
10084,K. Larsen,26,Norway,Right,182.88,73.93564423800927,LM,65
10085,A. Kruiswijk,33,Netherlands,Left,187.96,77.11079460405875,LB,65
10086,A. Jaakkola,31,Finland,Right,193.04,87.99702443051412,GK,65
10087,T. Chong,18,Netherlands,Left,182.88,69.85330805308853,RW,65
10088,P. Alvarenga,30,Paraguay,Right,190.5,78.01798042293004,ST,65
10089,M. Pascali,36,Italy,Right,187.96,83.00750242672207,CB,65
10090,L. Dyer,35,England,Left,172.72,69.85330805308853,LM,65
10091,P. Delecroix,29,France,Right,185.42000000000002,76.20360878518747,GK,65
10092,E. Hooi,26,Curacao,Right,170.18,60.78144986437572,LW,65
10093,J. Riley,26,England,Right,182.88,71.21408678139544,RB,65
10094,J. López,26,Algeria,Right,172.72,63.049414411553926,CAM,65
10095,C. Stokes,27,England,Left,185.42000000000002,83.00750242672207,LCB,65
10096,J. Campbell,25,United States,Right,187.96,84.82187406446464,CB,65
10097,Marcão,22,Brazil,Right,187.96,78.92516624180132,CB,65
10098,D. Mungo,25,Italy,Right,175.26,68.03893641534596,RDM,65
10099,G. Marinelli,29,Argentina,Right,180.34,78.92516624180132,GK,65
10100,G. Wegkamp,25,Germany,Right,193.04,83.91468824559335,ST,65
10101,A. Gersbach,21,Australia,Left,182.88,73.028458419138,LB,65
10102,You Ju An,19,Korea Republic,Right,175.26,68.94612223421724,ST,65
10103,M. Tacalfred,37,France,Right,175.26,78.01798042293004,RCB,65
10104,I. Durmuş,24,Turkey,Left,180.34,73.028458419138,LW,65
10105,J. Méndez,21,Ecuador,Right,177.8,69.85330805308853,LCM,65
10106,A. Otero,34,Colombia,Right,185.42000000000002,74.84283005688056,GK,65
10107,Kim Jin Ya,20,Korea Republic,Right,177.8,63.049414411553926,RCB,65
10108,D. Christensen,29,Denmark,Left,172.72,76.20360878518747,LB,65
10109,N. DeLeon,27,United States,Right,177.8,77.11079460405875,RB,65
10110,L. Grozurek,26,Austria,Right,187.96,83.00750242672207,RF,65
10111,L. Narváez,33,Colombia,Right,177.8,82.1003166078508,CDM,65
10112,R. McArdle,31,Northern Ireland,Right,185.42000000000002,73.028458419138,LCB,65
10113,J. Pérez,20,United States,Left,165.1,63.9566002304252,RW,65
10114,Loureiro,21,Spain,Right,180.34,76.20360878518747,RB,65
10115,Javi Hernández,20,Spain,Left,182.88,72.12127260026672,CB,65
10116,K. Appiah,27,Ghana,Right,180.34,79.83235206067259,LS,65
10117,R. Kirilov,26,Bulgaria,Right,170.18,59.87426404550445,LW,65
10118,H. Matynia,22,Poland,Right,180.34,69.85330805308853,LB,65
10119,Fran Gámez,26,Spain,Right,175.26,71.21408678139544,RB,65
10120,O. Ademi,26,Switzerland,Right,187.96,84.82187406446464,LS,65
10121,J. Bjørdal,32,Norway,Right,187.96,82.1003166078508,CB,65
10122,A. Stolz,34,Germany,Right,187.96,88.90421024938539,GK,65
10123,Borja García,28,Spain,Left,180.34,73.93564423800927,CB,65
10124,N. Sonko Sundberg,22,Sweden,Right,187.96,83.91468824559335,RCB,65
10125,T. Božić,30,Croatia,Right,182.88,77.11079460405875,CB,65
10126,Guridi,23,Spain,Left,177.8,63.9566002304252,CM,65
10127,Fabio González,21,Spain,Right,175.26,64.86378604929648,CDM,65
10128,W. Thomas,31,England,Right,180.34,76.20360878518747,LS,65
10129,M. Costly,22,Germany,Right,182.88,74.84283005688056,RW,65
10130,T. Knoflach,24,Austria,Right,182.88,82.1003166078508,GK,65
10131,Z. Vyner,21,England,Right,187.96,68.03893641534596,RB,65
10132,B. Atik,23,Turkey,Right,170.18,72.12127260026672,CAM,65
10133,L. Goujon,22,France,Right,180.34,68.03893641534596,CM,65
10134,M. Ferrier,23,England,Right,182.88,74.84283005688056,ST,65
10135,H. Salinas,28,Chile,Left,170.18,73.93564423800927,LM,65
10136,K. Nakamachi,32,Japan,Right,175.26,73.93564423800927,CDM,65
10137,J. Ekkelenkamp,18,Netherlands,Right,182.88,74.84283005688056,CM,65
10138,L. Haquin,20,Bolivia,Right,180.34,76.20360878518747,LCB,65
10139,L. Legge,33,England,Right,193.04,79.83235206067259,RCB,65
10140,K. Harris,25,England,Right,175.26,68.03893641534596,LM,65
10141,S. Avellaneda,28,Colombia,Right,182.88,83.91468824559335,GK,65
10142,F. Ávila,24,Colombia,Right,177.8,69.85330805308853,LW,65
10143,M. Almebäck,30,Sweden,Right,182.88,83.00750242672207,CB,65
10144,J. Günther-Schmidt,23,Germany,Right,182.88,81.19313078897952,RS,65
10145,B. Rivero,22,Argentina,Right,170.18,73.93564423800927,CDM,65
10146,L. Argudo,22,United States,Right,175.26,68.03893641534596,LM,65
10147,J. Leutwiler,29,Canada,Right,193.04,79.83235206067259,GK,65
10148,J. Ortiz,27,Chile,Left,170.18,73.028458419138,LM,65
10149,E. Demirović,20,Bosnia Herzegovina,Right,182.88,76.20360878518747,ST,65
10150,H. Petryk,23,Uruguay,Right,182.88,79.83235206067259,RB,65
10151,S. O'Keefe,27,England,Right,172.72,63.9566002304252,CM,65
10152,Woo Ju Sung,25,Korea Republic,Right,182.88,74.84283005688056,RB,65
10153,A. Čermák,23,Czech Republic,Left,180.34,74.84283005688056,CAM,65
10154,E. Schreiner,29,Austria,Left,180.34,73.93564423800927,LB,65
10155,A. Ba,19,France,Right,182.88,73.93564423800927,LM,65
10156,U. Moses Ekpai,22,Nigeria,Right,175.26,74.84283005688056,RM,65
10157,L. Daniels,30,England,Right,195.58,89.81139606825667,GK,65
10158,R. Laursen,26,Denmark,Right,182.88,78.92516624180132,RWB,65
10159,J. Cullen,22,Republic of Ireland,Right,175.26,69.85330805308853,CDM,65
10160,N. Kijewski,22,Germany,Left,175.26,73.93564423800927,LB,65
10161,B. Passi,20,France,Right,187.96,78.01798042293004,CB,65
10162,T. Müller,23,Germany,Right,187.96,78.92516624180132,RCB,65
10163,R. Procházka,29,Slovakia,Right,182.88,77.11079460405875,CDM,65
10164,A. Alvarez,33,El Salvador,Left,175.26,77.11079460405875,RM,65
10165,Alex Vallejo,26,Spain,Right,187.96,73.93564423800927,CDM,65
10166,M. Pepić,22,Montenegro,Left,177.8,77.11079460405875,RDM,65
10167,Matheus Jesus,21,Brazil,Left,187.96,79.83235206067259,CDM,65
10168,M. Gebers,32,Germany,Right,187.96,76.20360878518747,CB,65
10169,E. Pimentel,28,Mexico,Right,175.26,77.11079460405875,CB,65
10170,A. Jackson-Hamel,24,Canada,Right,185.42000000000002,84.82187406446464,ST,65
10171,Paulito Zanon,26,Brazil,Right,185.42000000000002,79.83235206067259,CDM,65
10172,L. Amos,21,England,Left,177.8,72.12127260026672,CM,65
10173,S. Gomez,22,Colombia,Left,170.18,67.13175059647469,LDM,65
10174,Omar Santana,27,Spain,Right,175.26,64.86378604929648,CAM,65
10175,Y. M'Bone,25,Cameroon,Right,185.42000000000002,82.1003166078508,LCB,65
10176,Salva Ruíz,23,Spain,Left,177.8,73.028458419138,LB,65
10177,J. Deschamps,34,Chile,Right,182.88,77.11079460405875,GK,65
10178,F. Feuillassier,20,Argentina,Right,172.72,68.94612223421724,LW,65
10179,P. Haglund,31,Sweden,Right,187.96,87.99702443051412,CAM,65
10180,Henrique,33,Brazil,Right,165.1,59.87426404550445,LW,65
10181,K. Hemmings,26,England,Right,185.42000000000002,78.01798042293004,ST,65
10182,P. Jerez,31,Chile,Right,180.34,79.83235206067259,RB,65
10183,W. Ponce,20,Chile,Right,180.34,68.03893641534596,ST,65
10184,K. Ford,22,United States,Right,187.96,83.91468824559335,CB,65
10185,R. Grzyb,35,Poland,Right,175.26,74.84283005688056,CDM,65
10186,G. Gunning,27,Republic of Ireland,Left,187.96,79.83235206067259,CB,65
10187,I. Šehić,29,Bosnia Herzegovina,Right,190.5,78.92516624180132,GK,65
10188,B. Potts,23,England,Right,187.96,81.19313078897952,RM,65
10189,A. Hughes,38,Northern Ireland,Right,182.88,69.85330805308853,CB,65
10190,J. Steer,25,England,Left,182.88,79.83235206067259,GK,65
10191,K. Sharahili,31,Saudi Arabia,Left,187.96,87.99702443051412,GK,65
10192,J. Hamilton,22,Canada,Left,182.88,83.00750242672207,ST,65
10193,J. Reimerink,28,Netherlands,Right,185.42000000000002,78.92516624180132,LM,65
10194,C. Woodrow,23,England,Right,182.88,73.93564423800927,RS,65
10195,D. Georgievski,30,FYR Macedonia,Right,177.8,74.84283005688056,RB,65
10196,L. Escalante,26,Colombia,Right,172.72,73.93564423800927,LM,65
10197,K. Davis,20,England,Right,187.96,74.84283005688056,ST,65
10198,V. Morales,27,Chile,Right,190.5,87.99702443051412,CB,65
10199,M. Omoh,26,Nigeria,Right,185.42000000000002,83.00750242672207,RW,65
10200,N. Guerra,19,Chile,Right,175.26,63.9566002304252,ST,65
10201,P. Schürpf,28,Switzerland,Left,190.5,83.00750242672207,LM,65
10202,C. Davies,32,Wales,Right,187.96,84.82187406446464,ST,65
10203,A. Keita,31,Guinea,Right,185.42000000000002,74.84283005688056,GK,65
10204,I. Erquiaga,20,Argentina,Left,177.8,63.049414411553926,LB,65
10205,M. Abena,23,Suriname,Right,190.5,78.92516624180132,RB,65
10206,Ham Seok Min,24,Korea Republic,Right,190.5,79.83235206067259,GK,65
10207,D. Wheeler,27,England,Right,180.34,76.20360878518747,RM,65
10208,Fran García,25,Spain,Left,175.26,64.86378604929648,LB,65
10209,S. Sané,25,Germany,Right,187.96,86.18265279277155,ST,65
10210,M. Solís,35,Colombia,Right,185.42000000000002,83.00750242672207,GK,65
10211,F. Pick,22,Germany,Right,175.26,67.13175059647469,RM,65
10212,D. Merelli,22,Italy,Left,187.96,78.01798042293004,GK,65
10213,Zhang Lie,36,China PR,Right,190.5,84.82187406446464,GK,65
10214,E. Šipović,27,Bosnia Herzegovina,Right,198.12,91.17217479656358,RCB,65
10215,R. Miyaichi,25,Japan,Right,182.88,71.21408678139544,RM,65
10216,L. Burnet,27,Netherlands,Left,170.18,64.86378604929648,LB,65
10217,C. Bickel,27,Germany,Right,177.8,69.85330805308853,RM,65
10218,J. McCarthy,25,United States,Right,190.5,82.1003166078508,GK,65
10219,T. Dekker,20,Netherlands,Right,182.88,78.01798042293004,RB,65
10220,S. Niakaté,18,France,Left,182.88,76.20360878518747,CB,65
10221,D. Marcandella,21,Italy,Right,172.72,69.85330805308853,CAM,65
10222,Park Won Jae,34,Korea Republic,Left,175.26,68.94612223421724,LB,65
10223,N. Ioannidis,24,Greece,Right,187.96,79.83235206067259,ST,65
10224,A. Barylla,21,Germany,Right,177.8,74.84283005688056,RCB,65
10225,J. González,26,Paraguay,Right,177.8,69.85330805308853,CB,65
10226,G. Treand,32,France,Right,177.8,73.93564423800927,LM,65
10227,E. Markkanen,26,Finland,Left,198.12,97.06888261922691,LS,65
10228,A. McCormack,34,Republic of Ireland,Right,180.34,63.9566002304252,CDM,65
10229,M. Firenze,25,Italy,Right,180.34,69.85330805308853,RDM,65
10230,I. Maela,25,South Africa,Left,170.18,68.03893641534596,LB,65
10231,L. Romo,23,Mexico,Right,182.88,83.91468824559335,LCB,65
10232,Peng Xinli,26,China PR,Left,175.26,62.14222859268264,RDM,65
10233,J. Zwischenbrugger,28,Austria,Right,187.96,79.83235206067259,CB,65
10234,R. Taylor,23,Finland,Right,182.88,79.83235206067259,RM,65
10235,O. Clarke,26,England,Right,180.34,77.11079460405875,RCM,65
10236,C. Cropper,25,United States,Right,193.04,91.17217479656358,GK,65
10237,B. Garuccio,23,Australia,Left,175.26,69.85330805308853,LB,65
10238,M. Fofana,20,Mali,Right,185.42000000000002,74.84283005688056,CDM,65
10239,F. Beltrán,20,Mexico,Right,165.1,66.2245647776034,CM,65
10240,J. Carranza,18,Argentina,Right,182.88,74.84283005688056,ST,65
10241,J. Arias,23,Curacao,Right,190.5,79.83235206067259,ST,65
10242,D. Bergqvist,25,Sweden,Right,185.42000000000002,87.08983861164283,CM,65
10243,J. Clarke-Harris,23,England,Left,182.88,71.21408678139544,RS,65
10244,Juan Cámara,24,Spain,Left,180.34,66.2245647776034,LM,65
10245,H. Da Campo,23,Argentina,Right,175.26,69.85330805308853,LM,65
10246,R. Scheu,23,Germany,Right,177.8,73.93564423800927,RM,65
10247,G. Bigirimana,24,England,Right,172.72,71.21408678139544,RCM,65
10248,E. Hajri,35,Tunisia,Right,187.96,73.93564423800927,RB,65
10249,M. Langer,33,Austria,Right,195.58,92.98654643430615,GK,65
10250,G. Allison,27,Mexico,Right,190.5,89.81139606825667,GK,65
10251,S. Walker,26,England,Right,198.12,78.01798042293004,GK,65
10252,L. Olum,33,Kenya,Right,187.96,83.00750242672207,CB,65
10253,C. Giraldo,38,Colombia,Right,180.34,78.92516624180132,LDM,65
10254,G. Cros,23,France,Left,170.18,68.94612223421724,LB,65
10255,Heo Yong Joon,25,Korea Republic,Right,182.88,74.84283005688056,LW,65
10256,A. Ouahim,20,Morocco,Right,175.26,68.03893641534596,CAM,65
10257,K. Walker,28,Sweden,Right,177.8,72.12127260026672,CM,65
10258,J. Benet,23,France,Right,185.42000000000002,74.84283005688056,CM,65
10259,L. Villarruel,27,Argentina,Right,172.72,73.93564423800927,CDM,65
10260,T. Hadebe,22,Zimbabwe,Left,180.34,83.91468824559335,CB,65
10261,Patrick,24,Cape Verde,Right,190.5,73.028458419138,ST,65
10262,C. Diedhiou,30,Senegal,Right,190.5,76.20360878518747,CB,65
10263,L. Pérez,28,Italy,Right,187.96,86.18265279277155,ST,65
10264,Sidnei Dalmeira,30,Brazil,Right,185.42000000000002,76.20360878518747,CB,65
10265,Alfred,22,Spain,Right,180.34,74.84283005688056,RM,65
10266,Álvaro Bustos,23,Spain,Left,172.72,69.85330805308853,LW,65
10267,I. Azzaoui,20,Belgium,Right,177.8,72.12127260026672,LM,65
10268,Y. Marillat,23,France,Right,182.88,76.20360878518747,GK,65
10269,Fidalgo,21,Spain,Right,175.26,68.03893641534596,CM,65
10270,C. Togashi,24,Japan,Right,177.8,73.028458419138,ST,65
10271,Roger Figueras,21,Spain,Right,180.34,73.93564423800927,CB,65
10272,Vítor Tormena,22,Brazil,Right,193.04,83.91468824559335,RB,65
10273,S. Matuszek,29,Poland,Right,185.42000000000002,78.92516624180132,RCM,65
10274,E. Tønne,27,Norway,Left,180.34,78.01798042293004,LW,65
10275,B. Samba,24,France,Left,185.42000000000002,78.92516624180132,GK,65
10276,M. Aaquist,23,Denmark,Right,170.18,63.049414411553926,CAM,65
10277,Rúben Lameiras,23,Portugal,Left,175.26,69.85330805308853,RM,65
10278,A. Hinestroza,29,Colombia,Right,180.34,81.19313078897952,LDM,65
10279,J. Hingert,27,Australia,Right,170.18,68.03893641534596,RB,65
10280,P. Drewes,25,Germany,Right,193.04,87.08983861164283,GK,65
10281,S. Peszko,33,Poland,Right,172.72,69.85330805308853,LM,65
10282,D. Petković,25,Montenegro,Right,198.12,86.18265279277155,GK,65
10283,Wang Xiaolong,32,China PR,Left,175.26,67.13175059647469,RW,65
10284,E. Pezzi,28,Italy,Right,180.34,74.84283005688056,LB,65
10285,O. Hein,28,Germany,Right,175.26,67.13175059647469,RB,65
10286,E. Serje,22,Colombia,Right,177.8,72.12127260026672,CDM,65
10287,M. Biankadi,23,Congo,Right,180.34,78.01798042293004,LM,65
10288,L. Miller,35,Scotland,Right,187.96,77.11079460405875,ST,65
10289,J. Müller,28,Germany,Right,182.88,74.84283005688056,RM,65
10290,C. Alkılıç,30,Turkey,Right,177.8,62.14222859268264,RB,65
10291,M. Kleinsorge,22,Germany,Right,170.18,73.028458419138,RM,65
10292,M. Dávila,26,Chile,Left,172.72,68.94612223421724,LDM,65
10293,K. Vincent-Young,22,England,Right,180.34,69.85330805308853,LB,65
10294,L. Rajot,20,France,Right,177.8,68.03893641534596,CDM,65
10295,M. Amini,25,Australia,Right,175.26,74.84283005688056,CM,65
10296,J. Ring,26,Sweden,Left,182.88,73.93564423800927,RM,65
10297,C. Palomeque,24,Colombia,Left,170.18,72.12127260026672,LM,65
10298,T. Rehfeldt,24,Germany,Right,193.04,84.82187406446464,CB,65
10299,R. Gojani,25,Sweden,Right,175.26,71.21408678139544,CM,65
10300,I. Traoré,29,Ivory Coast,Right,185.42000000000002,79.83235206067259,CAM,65
10301,F. Sánchez,33,Chile,Right,172.72,74.84283005688056,LB,65
10302,S. Torrizales,26,Paraguay,Right,177.8,74.84283005688056,CM,65
10303,J. Leiva,24,Chile,Left,180.34,77.11079460405875,LW,65
10304,T. Röttger,32,Germany,Right,175.26,76.20360878518747,ST,65
10305,A. Duarte,24,Peru,Right,182.88,78.92516624180132,GK,65
10306,K. Ceesay,30,Gambia,Right,180.34,73.93564423800927,RB,65
10307,L. Königshofer,29,Austria,Right,193.04,88.90421024938539,GK,65
10308,L. Hoyos,29,Argentina,Right,182.88,76.20360878518747,GK,65
10309,J. Murillo,25,Ecuador,Left,170.18,69.85330805308853,LM,65
10310,Luís Maximiano,19,Portugal,Right,190.5,82.1003166078508,GK,65
10311,Han Peng,34,China PR,Right,187.96,84.82187406446464,ST,65
10312,J. Derstroff,26,Germany,Left,182.88,74.84283005688056,LM,65
